id,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,can_cor.mean,can_cor.sd,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,freq_class.mean,freq_class.sd,g_mean.mean,g_mean.sd,gravity,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,num_to_cat,range.mean,range.sd,sd.mean,sd.sd,sd_ratio,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,w_lambda,best_node.mean,best_node.sd,elite_nn.mean,elite_nn.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,linear_discr.mean,linear_discr.sd,naive_bayes.mean,naive_bayes.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,one_nn.mean,one_nn.sd,random_node.mean,random_node.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var_importance.mean,var_importance.sd,worst_node.mean,worst_node.sd
28,0.0348273441195488,0.10379668325185776,2.1819868087768555,1.390175461769104,0.011387900355871887,,,0.0,0.12041394412517548,0.09464684128761293,3.3218327248667654,,,2.235989570617676,3.583604097366333,18.813697814941406,36.94660186767578,10.606271930430117,0.10000000149011612,0.0012126348447054625,,,37.196380615234375,6.784748052268696e-08,1.448256057301478e-07,87.8125,6.0,5.151668071746826,5.190624237060547,1.222645282745361,162.98745727539062,478.73931884765625,3.637003183364868,3.7164146900177,13.390625,5.016218662261963,4.911243438720703,4.2227783203125,4.765625,5.070118427276611,0.0,0.0,0.3131951093673706,0.20501339435577395,64,3,0,10,0.0282738095237394,1,5620,2,64,29,5.966860735497253,,13.390625,5.016218662261963,3.6862926483154297,2.303884029388428,,5.278017997741699,11.161112785339355,0.12412652373313905,0.1883542686700821,4.77814531326294,4.756955146789551,18.813697814941406,14.952573776245115,,0.19466900825500488,0.003891050582751632,0.19661132991313932,0.02530400268733501,366,10.85792350769043,2.90800142288208,0.002732240362092853,0.010546713136136532,330973.5625,991818.625,0.10000000149011612,0.03972359746694565,0.9471185803413392,0.011641315184533596,0.7900184392929077,0.02289442159235477,365,5.703125,0.06494661921708185,19.210525512695312,16.403181076049805,7.019230842590332,3.712672472000122,0.9843322634696959,0.005760252010077238,0.15234443545341492,0.03984030336141586,9.874144554138184,3.2041115760803223,0.057851862162351615,0.08311150968074799,0.018557699397206303,0.031258031725883484,0.015625,0.02601695992052555,0.1016031876206398,0.00057993084192276
29,0.04396873712539673,0.12568725645542145,1.7760045528411863,0.987288236618042,0.021739130434782608,1.0,0.0,0.0,0.0679338201880455,0.1366179585456848,0.9912308989033524,0.11653677374124527,0.13638554513454434,659.451904296875,5746.92041015625,1811668.75,7008342.0,10.877150940718426,0.5,0.0778842344880104,,,1840.5906982421875,1.8653260469436648,7.224376678466798,46.0,41.74700164794922,109.37346649169922,2.676105499267578,0.9963005781173706,19.869829177856445,54.99423599243164,11.75405216217041,37.90292739868164,6815.64990234375,25783.740234375,83.46552276611328,262.61114501953125,13.69166660308838,41.126136779785156,0.9166666865348816,3.550234317779541,0.09112965315580368,0.11338829249143599,15,3,0,2,0.019047619046712014,2,690,0,15,10,18.488768691758455,,6814.7333984375,25783.994140625,361.1461791992188,1342.13671875,0.24962290663344716,2.3046371936798096,3.3173670768737797,0.1922900676727295,0.1989067494869232,19.87342071533203,46.14203643798828,1811668.625,7008305.0,9.789526034340153e-29,0.8554657697677612,0.18624290823936465,0.5422226190567017,0.040107809007167816,89,7.730337142944336,1.9468159675598145,0.01123595517128706,0.025927526876330376,4291.32568359375,4426.6396484375,0.5,0.007945017889142036,0.8554238080978394,0.18649399280548096,0.7885891199111938,0.07633234560489655,88,5.866666666666666,0.12753623188405794,8.0,4.898979663848877,6.142857074737549,6.859661102294923,0.6648179292678833,0.061790183186531074,0.6123931407928467,0.11520610749721527,6.779661178588867,2.3164515495300293,0.09809477627277374,0.07858644425868988,0.060272559523582465,0.0668005421757698,0.06666667014360428,0.12847019731998446,0.630668044090271,0.10628507286310196
31,0.014831001870334147,0.030370453372597694,1.5720078945159912,0.845785915851593,0.02,0.4899659752845764,,0.0,0.008703364059329033,0.013443055562675,0.8812908992306927,0.08025433123111725,0.08756189048290253,140.9414825439453,1547.1395263671875,398406.90625,1781674.0,58.380550609620045,0.5,0.2828426957130432,,,952.6901245117188,93.18732452392578,404.0041809082031,50.0,132.6875,582.3471069335938,2.4382033348083496,0.8392950892448425,1.6798206567764282,5.399650573730469,82.76614379882812,363.52252197265625,931.3499755859376,4117.3994140625,167.73301696777344,730.5440673828125,119.6750030517578,517.8446044921875,13.850000381469727,55.74592590332031,0.015095626004040241,0.021159889176487926,20,3,0,2,0.005263157894598338,1,1000,0,20,11,103.1366564730648,,917.5,4061.799560546875,143.1006622314453,630.7298583984375,1.0358480867994913,0.7255047559738159,1.4828966856002808,0.24926209449768064,0.1455995887517929,128.65934753417972,557.0629272460939,398406.9375,1781660.5,0.7599333402298364,0.6999999284744263,6.282881059860301e-08,0.6000000238418579,0.03999999910593033,201,9.945273399353027,3.1846492290496826,0.004975124262273312,0.010390590876340866,185167.125,552879.9375,0.5,0.017589734867215157,0.7590000033378601,0.045080173760652535,0.7300000190734863,0.05228128284215927,200,10.0,0.2,11.11111068725586,8.864263534545898,10.105262756347656,8.379172325134277,0.6060000061988831,0.043512456119060516,0.6979999542236328,0.0063245496712625035,8.97256851196289,3.4419102668762207,0.05885497480630875,0.07779071480035782,0.030253509059548375,0.04569847136735916,0.05000000074505806,0.04394905641674995,0.6999999284744263,6.282881059860301e-08
32,0.04143332690000534,0.03667573630809784,3.913334846496582,0.42575156688690186,0.001455604075691412,0.6743752360343933,0.21804821491241452,0.0,0.10800017416477203,0.05937555432319641,3.3207717388905955,0.2711952328681946,0.20431555807590485,240.30587768554688,207.7193145751953,929.6726684570312,1327.6717529296875,4.579590032382226,0.10000000149011612,0.004219830967485905,,,144.81265258789062,8.538650035916363e-07,2.114273229381069e-06,687.0,48.5625,19.287193298339844,6.508982181549072,0.5446333289146423,-0.5018154382705688,1.1469824314117432,31.922229766845703,12.665803909301758,100.0,0.0,50.71104431152344,16.76218032836914,49.84375,22.7652645111084,0.0,0.0,0.7251242399215698,0.24208730459213254,16,0,0,10,0.12499999999479168,9,10992,0,16,3,4.396778318140038,,100.0,0.0,29.77423858642578,6.785664081573486,4.293889565584618,-0.03918545693159104,0.6761330366134644,0.009862085804343224,0.00014513083442579955,50.02145385742188,20.739126205444336,929.6726684570312,392.62890625,0.0005760820616996384,0.2011549025774002,0.006015924271196127,0.25671347975730896,0.021902581676840786,352,10.397727012634276,2.759246826171875,0.0028409091755747795,0.011297614313662052,295527.46875,1057314.875,0.10000000149011612,0.03434772789478302,0.8760255575180054,0.025124549865722656,0.8560261726379395,0.019512074068188667,351,21.9375,0.03193231441048035,18.473684310913086,17.487672805786133,21.86666679382324,5.488516330718994,0.9930845499038696,0.002443698002025485,0.1855018585920334,0.01581605151295662,9.4139404296875,3.0709891319274902,0.05602891743183136,0.07003408670425415,0.019836263731122017,0.029818682000041005,0.0625,0.03750181198120117,0.2019518315792084,0.007966124452650547
37,0.0288405679166317,0.032110545784235,2.9581058025360107,0.3416893780231476,0.010416666666666666,0.5506842136383057,,0.0,0.01248984597623348,0.008523298427462578,0.9331343166407832,0.1716568022966385,0.13243386149406433,109.3502426147461,266.09286499023443,1893.0594482421875,4682.59228515625,12.954791652737287,0.5,0.21360518038272855,,,45.24310684204102,3.786170244216919,10.582698822021484,96.0,31.27281188964844,41.090232849121094,3.8192100524902335,0.3357633054256439,2.734560966491699,2.9133858680725098,15.616873741149902,15.086465835571287,179.19000244140625,276.32479858398443,44.98579406738281,41.6352767944336,38.35906219482422,38.60985565185547,2.6347498893737797,7.420731544494629,0.07203005254268646,0.051608800888061516,8,0,0,2,0.03571428570790816,1,768,0,8,8,40.06766099642454,,176.55523681640625,277.4951171875,25.73374366760254,37.50556564331055,1.032593995714644,0.527180552482605,1.321603298187256,0.015922963619232178,0.0185492504388094,40.20920944213867,38.843544006347656,1893.0594482421875,4613.544921875,0.6967469037396513,0.7175495624542236,0.04223791137337685,0.6639952063560486,0.04589342325925827,129,8.534883499145508,2.165231227874756,0.007751937955617905,0.017464624717831608,12903.4375,22893.916015625,0.5,0.049333032220602036,0.7734962701797485,0.03654038906097412,0.7564935088157654,0.03482411056756973,128,16.0,0.16666666666666666,9.142857551574707,7.5432820320129395,16.14285659790039,7.946248054504394,0.6796650886535645,0.058905083686113364,0.6680451035499573,0.050129983574151986,7.57198429107666,2.517841339111328,0.07804685831069946,0.09221602976322174,0.04394247382879257,0.0578623041510582,0.125,0.09651358425617218,0.6458646059036255,0.04784385487437248
44,0.03719837591052056,0.05923328921198845,1.1300978660583496,0.9933147430419922,0.01238861117148446,0.7482889890670776,,0.0,0.04775451123714447,0.04069646447896957,0.9673602371807668,0.06085384264588356,0.1026795133948326,40.02507781982422,1410.6090087890625,7134.7783203125,50011.953125,12.449856608232881,0.5,0.14984332025051114,,,321.02410888671875,0.6529518365859985,3.912052869796753,80.71929824561404,4.851807117462158,30.880653381347656,2.0197575092315674,0.949661135673523,240.8006896972656,296.7885437011719,2.3560073375701904,15.22905731201172,483.9420776367188,2458.9306640625,6.150769710540772,37.996917724609375,1.9994912147521973,12.697774887084961,0.052631579339504235,0.2252817898988724,0.07770050317049026,0.06953810155391693,57,0,0,2,0.01942355889718226,1,4601,0,57,57,13.544279304526874,,483.88946533203125,2458.74560546875,15.193997383117676,83.82843780517578,0.4179611540835415,11.179346084594727,6.954063415527344,0.00608379766345024,0.0046038636937737465,2.535707950592041,16.107536315917972,7134.779296875,48864.65625,0.4400636243069332,0.7726137638092041,0.05615488812327385,0.3829853236675263,0.035900335758924484,299,15.464882850646973,6.977524280548097,0.0033444813452661037,0.014343608170747757,1973786112.0,13476547584.0,0.5,0.002364923013374209,0.8830677270889282,0.018364492803812027,0.8216885328292847,0.08133428543806076,298,5.228070175438597,0.06476852858074332,8.764705657958983,5.92405891418457,6.040816307067871,5.653019428253174,0.7878485918045044,0.04132213816046715,0.6235865354537964,0.042370446026325226,14.492462158203125,7.087565898895264,0.02706459350883961,0.06224183365702629,0.01678607426583767,0.04841726645827293,0.017543859779834747,0.04901934787631035,0.6059556007385254,0.0006197987822815776
46,0.00435197027400136,0.006024751812219621,1.9777404069900515,0.058627638965845115,0.01880877742946709,0.7492561340332031,0.06390756368637085,0.0,0.02813776768743992,0.05165272951126098,1.4801700696136335,0.0296074990183115,0.027662560343742367,0.038935363292694085,0.041472561657428735,1.3006141185760498,0.5161848068237305,26.382088212805897,0.3333333432674408,0.16062653064727786,,,3.720831871032715,3.8689645265321815e-08,7.287965786417772e-09,53.16666666666666,1.8500000238418581,0.6057632565498352,3.4018051624298096,0.14755363762378693,-1.3198049068450928,0.13365711271762848,1.482599854469299,0.38603612780570973,3.7833333015441895,0.4903014600276947,1.4663113355636597,0.13572841882705688,1.2999999523162842,0.5304299592971802,0.0,0.0,0.0561051182448864,0.091952346265316,60,0,0,3,0.0,2,3190,0,60,10,34.25062529669144,,3.7833333015441895,0.4903014600276947,1.1361024379730225,0.10026693344116212,1.1502171250498134,0.07702750712633133,0.1876792460680008,0.21114158630371094,0.023274283856153488,1.430320382118225,0.20579148828983307,1.3006141185760498,0.2689775228500366,0.18601054803888645,0.6238034963607788,0.013389470055699348,0.5062555074691772,0.062298141419887536,166,8.662651062011719,1.7634477615356443,0.00602409616112709,0.02070697955787182,12611.021484375,13467.93359375,0.3333333432674408,0.0808965340256691,0.8899722099304199,0.01762162148952484,0.9169139862060548,0.015350533649325369,165,2.75,0.05172413793103448,13.75,11.49802303314209,2.9636363983154297,1.5865596532821655,0.7604926228523254,0.04342356324195862,0.518811047077179,0.0010896845487877727,7.691843032836914,2.1981866359710693,0.08987803012132645,0.06704056262969971,0.03560629114508629,0.05055055394768715,0.01666666753590107,0.04794051870703697,0.518811047077179,0.0010896845487877727
50,0.01467643491923809,0.015554753132164478,1.538036584854126,0.0312168188393116,0.009394572025052192,0.24945391714572904,,0.0,0.015851298347115517,0.0234520360827446,0.9309539862507962,0.07327760756015778,0.05497470870614052,0.04489275068044663,0.03411967307329178,0.6120354533195496,0.17095115780830386,49.450452965795,0.5,0.21700352430343628,,,0.4131187498569489,4.445353596338464e-08,7.150724901094918e-09,106.44444444444444,1.4444444179534912,0.527046263217926,2.450164318084717,0.05530289188027382,-1.2805637121200562,0.13412867486476898,1.4825999736785889,0.0,2.0,0.0,1.1927626132965088,0.06273912638425827,1.0,0.0,0.0,0.0,0.018825996667146683,0.02584370970726013,9,0,0,2,0.0,1,958,0,9,0,80.69748964324364,,2.0,0.0,0.7821133136749268,0.01938885636627674,1.0266516028383366,-0.3519153296947479,0.11448703706264494,0.3326367139816284,0.0,1.3146219253540041,0.092535600066185,0.6120355129241943,0.02999558486044407,0.9377727433849126,0.6287072896957397,0.07966858148574829,0.6572812795639038,0.13210269808769226,130,8.469230651855469,1.9377460479736328,0.007692307699471712,0.012528886087238787,9826.912109375,11648.486328125,0.5,0.04351425915956497,0.6193104982376099,0.09557946771383287,0.6839092969894409,0.041647717356681824,129,14.333333333333336,0.13465553235908145,10.75,8.465168952941895,14.625,6.254998207092285,0.7109414935112,0.052684806287288666,0.6534495353698729,0.002697516698390245,7.505791664123535,2.3267414569854736,0.0881948173046112,0.07955311238765718,0.04249924793839455,0.060173079371452325,0.1111111119389534,0.04004669561982155,0.6534495353698729,0.002697516698390245
54,0.11314140260219575,0.1388261616230011,3.09292984008789,0.15781183540821075,0.02127659574468085,0.6738148331642151,0.2715621292591095,0.0,0.04526100307703018,0.026507958769798282,1.999066765534363,0.4070565402507782,0.3424769341945648,278.4461669921875,851.9534301757812,2025.5892333984373,8224.541015625,7.738219798536031,0.25,0.010327295400202273,,,159.43084716796875,111.36286163330078,96.84181213378906,47.0,34.569442749023445,61.11337280273438,4.833659648895264,0.2251911759376526,5.0964765548706055,15.12629222869873,21.16823387145996,31.89893341064453,198.88888549804688,227.4083709716797,117.63495635986328,106.38822174072266,111.55555725097656,92.85628509521484,78.38888549804688,63.11906433105469,0.25833678245544434,0.12855592370033264,18,0,0,4,0.3921568627322825,3,846,0,18,8,10.972471691269789,,120.5,188.8819274902344,22.770835876464844,39.94658660888672,,1.0378870964050293,1.6937190294265747,0.024529775604605675,0.018416542559862137,114.90321350097656,100.66290283203124,2025.5889892578125,7298.4970703125,0.0833993597149735,0.3973364233970642,0.02726959064602852,0.33459681272506714,0.06803550571203232,135,9.222222328186037,3.1803188323974614,0.00740740681067109,0.016744641587138176,67705.203125,170544.65625,0.25,0.17121370136737826,0.7815068960189819,0.03896870836615562,0.4610860347747803,0.05051935836672783,134,7.4444444444444455,0.15839243498817968,7.882352828979492,6.223768711090088,7.2352943420410165,3.345321655273437,0.6525337100028992,0.03090374357998371,0.3676371574401856,0.04019113257527352,8.260223388671875,3.4249875545501713,0.0620415173470974,0.08541072905063629,0.04251426458358765,0.05548879504203797,0.0555555559694767,0.04902888461947441,0.371366024017334,0.02473677136003971
151,0.06971612572669983,0.1076704114675522,4.2692012786865225,0.9377988576889038,0.00017655367231638418,0.4487152099609375,,0.0,0.003135789185762405,0.0028752016369253397,0.9835093906057096,0.1686696708202362,0.17988534271717072,0.005600479897111654,0.007250697351992129,0.5330007076263428,1.3996223211288452,12.706076380984975,0.5,0.10670897364616394,,,0.2540690898895264,0.0001745255576679483,0.00023030836018733683,5664.0,0.7379468679428101,1.3476126194000244,5.17530632019043,0.8995272517204285,900.2288818359375,2484.16748046875,0.5405048131942749,1.0024846792221072,1.625,1.7677669525146484,0.6765565276145935,0.9614017009735109,0.6612459421157837,0.9644034504890442,0.0,0.0,0.07740464806556703,0.08027584105730058,8,0,0,2,0.07142857141581632,1,45312,3,8,5,54.15432524615391,,1.625,1.7677669525146484,0.3902030289173126,0.6596468687057495,0.1819673587205824,11.039969444274902,27.51260185241699,0.02077137492597103,0.049836724996566766,0.6760138273239136,0.9621240496635436,0.533000648021698,1.3993874788284302,0.7986546725147927,0.754543662071228,0.09601328521966934,0.6463195085525513,0.03824441134929657,3877,16.067062377929688,4.199813365936278,0.0002579313877504319,0.0010178654920309784,556449856.0,2852707840.0,0.5,0.0012767122825607655,0.7168722152709961,0.05969490110874176,0.7312607765197754,0.07761518657207489,3876,484.5,0.08554025423728813,133.65516662597656,125.1808090209961,430.71429443359375,144.5552978515625,0.661034345626831,0.052025992423295975,0.5760502815246582,0.03000685386359692,15.069263458251953,4.427313804626465,0.036599844694137566,0.05444957688450813,0.0023689053487032648,0.007052058819681406,0.125,0.13825535774230954,0.6491110920906067,0.09594689309597017
182,0.09977279603481293,0.045723099261522286,4.089370250701903,0.06784721463918686,0.005598755832037325,0.6069285869598389,0.3886989653110504,0.0,0.0902939885854721,0.02375725656747818,2.4833618760456604,0.4957906007766724,0.3230389654636383,0.4958111345767975,0.3230559229850769,1.0000441074371338,3.549790382385254,2.8061978475971983,0.1666666716337204,0.06781240552663803,,,4.3888535499572745,,,178.61111111111111,1.4318091869354248,0.16515623033046722,5.687775135040282,0.19299164414405826,-0.15581488609313965,0.8449292182922363,1.030009627342224,0.13037891685962674,2.8229496479034424,0.6514745354652405,-0.0005560882273130119,0.00021451356587931516,-0.0077115800231695175,0.0889284610748291,-2.595993757247925,0.2900237441062927,0.8849561214447021,0.1485639214515686,36,0,0,6,0.4857142857104309,5,6430,0,36,9,3.620986148457404,,5.418943405151367,0.8313266038894653,1.0000219345092771,0.00017124187434092164,0.09629555687542048,0.04044139012694359,0.5655168294906616,0.013552849180996418,0.0037971448618918657,0.01826032623648644,0.07482081651687622,1.0000439882278442,0.00034248584415763617,0.005545543009244633,0.4248792231082916,0.005187807604670525,0.5156033635139465,0.02760070376098156,506,11.97826099395752,3.6831865310668954,0.0019762846641242504,0.009318976663053036,4382108.0,27246910.0,0.1666666716337204,0.08525708317756653,0.8385920524597168,0.011547762900590895,0.7962579131126404,0.015558547340333462,505,14.027777777777779,0.07853810264385692,21.04166603088379,18.774356842041016,14.142857551574707,3.2097537517547607,0.906053066253662,0.011192253790795805,0.4085677564144135,0.009015969932079315,10.991097450256348,3.9243993759155273,0.044270001351833344,0.07082632929086685,0.014137392863631247,0.0252127256244421,0.02777777798473835,0.06428185850381851,0.4161849021911621,0.00841547455638647
300,0.012112364172935486,0.03208673372864723,3.902518749237061,0.8837652802467346,0.07913299987174555,0.7768097519874573,0.15438902378082275,0.0,0.07278139144182205,0.10485925525426863,4.70043827987653,0.17329806089401245,0.1611758917570114,0.03363671526312828,0.04085698351264,0.186229407787323,1.3186805248260498,10.346843641230487,0.038461539894342416,5.5336018704110757e-05,,,8.906081199645996,,,12.636952998379257,0.5643802285194397,0.2796199321746826,8.148670196533201,0.926763355731964,3.6008877754211426,15.364274978637695,0.3849170804023743,0.1925281435251236,0.9828540682792664,0.0956016480922699,0.06479603052139282,0.455815315246582,0.0552901104092598,0.5333852171897888,-0.9348065257072448,0.11476269364356995,0.4542871415615082,0.2395394891500473,617,4,0,26,0.05248479235513133,25,7797,0,617,383,7.5904231055164715,,1.9176604747772217,0.1421726942062378,0.4140807390213013,0.12161622941493988,,0.441897451877594,1.8104987144470213,0.0047794519923627385,0.040641482919454575,0.05622483417391777,0.514518678188324,0.1862293928861618,0.1042998433113098,1.3565507277587509e-14,0.07643924653530121,0.0008555069798603653,0.09631796181201936,0.01797872968018055,658,12.082066535949707,3.1326746940612797,0.0015197568573057652,0.005503301043063402,2412020.25,15012493.0,0.038461539894342416,0.015141350217163563,0.9401038289070128,0.014902401715517044,0.845312774181366,0.028664914891123768,657,1.0648298217179903,0.08426317814544056,28.56521797180176,28.127674102783203,1.695090413093567,0.93301659822464,0.9057210683822632,0.036373164504766464,0.06643463671207428,0.013622534461319448,11.092015266418457,3.4183082580566406,0.0452546589076519,0.06235983595252038,0.011073368601500988,0.022746702656149864,0.0016207455191761255,0.00551144452765584,0.06656251102685927,0.004679596982896328
307,0.04417125880718231,0.08047041296958922,2.9835612773895264,0.6259323358535767,0.01212121212121212,0.3144782483577728,0.3165923357009888,0.0,0.0655023381114006,0.06253653019666673,3.4594316186372978,0.21587637066841125,0.14854629337787628,0.17761282622814178,0.23609960079193115,2.0160605907440186,5.356695175170898,9.521141417120688,0.09090910106897354,7.814234592729008e-09,,,1.0037919282913208,,,82.5,1.5831042528152466,2.039648056030273,6.079650402069093,0.5840185284614563,-0.6005159020423889,0.5522689819335938,1.1033631563186646,1.5481572151184082,2.7704999446868896,3.78725790977478,0.5362385511398315,2.350947618484497,0.4780000150203705,2.3511595726013184,-1.6222500801086426,1.3500545024871826,0.3633421361446381,0.31147053837776184,12,1,0,11,0.045454545451101926,10,990,1,12,5,7.211437756981997,,4.392750263214111,3.262396335601806,0.9845945835113524,1.0685421228408811,1.3683867076122909,0.08681853860616684,0.15501949191093445,0.047292381525039666,0.1436460018157959,0.5215004086494446,2.355099678039551,2.0160601139068604,5.25897741317749,0.03910172581535908,0.1666666567325592,0.018594885244965557,0.2363636493682861,0.056981001049280174,148,9.32432460784912,2.4886579513549805,0.006756756920367479,0.010692404583096504,35318.90625,86179.921875,0.09090909361839294,0.027088383212685585,0.505050539970398,0.08959013968706131,0.596969723701477,0.07640204578638078,147,12.25,0.1484848484848485,9.1875,8.109408378601074,12.909090995788574,5.7175960540771475,0.6363636255264282,0.060606047511100776,0.11818182468414308,0.03231270611286163,8.359321594238281,2.799363374710083,0.060390472412109375,0.0647655725479126,0.0337427482008934,0.06069899350404739,0.0833333432674408,0.07405444234609604,0.09090910106897354,7.853601324825377e-09
458,0.017682936042547226,0.013273065909743307,2.8937108516693115,0.3828512728214264,0.08323424494649227,0.9360620379447936,0.02775436453521252,0.0,0.0557522177696228,0.03471803292632103,1.7874160492261657,0.14842389523983002,0.11554627120494845,5.4606666564941415,13.537410736083984,50.91796493530274,174.72116088867188,6.825491905051892,0.25,0.14439256489276886,,,61.45022964477539,4.0160608291625985,12.316659927368164,12.014285714285714,7.157142639160156,6.868613243103027,4.419252872467041,0.3756228685379028,2.3253140449523926,3.630129337310791,4.998480319976807,4.579578399658203,34.400001525878906,30.42758178710937,10.125240325927734,13.369743347167967,9.199999809265137,12.729743957519533,0.8285714387893677,3.426120519638061,0.2618735730648041,0.16470414400100708,70,0,0,4,0.007867494824000275,3,841,1,70,68,10.050028462478624,,33.57143020629883,28.017370223999023,5.356526374816895,4.748443126678467,,1.1107288599014282,0.6802731156349182,0.048823434859514236,0.028408730402588844,9.431146621704102,12.958361625671387,50.91796493530274,124.96869659423828,0.001570673215813533,0.6302632689476013,0.06536198407411575,0.5290409326553345,0.05601782351732254,32,5.5,1.2700012922286987,0.03125,0.07766083627939224,333.29522705078125,238.3044891357422,0.25,0.06750771403312683,0.9964281916618348,0.00575147895142436,0.9834684133529664,0.01663702353835106,31,0.4428571428571429,0.036860879904875146,3.875,2.5319387912750244,1.4285714626312256,0.8701395988464355,0.9881218671798706,0.014900777488946916,0.513450026512146,0.07399776577949524,4.603174686431885,1.7183984518051147,0.13687655329704285,0.11581501364707948,0.142333984375,0.08446396142244339,0.014285713434219359,0.05450575426220894,0.4487372934818268,0.05634026601910591
469,0.023090602830052376,0.04235868528485298,1.99612820148468,0.9500890374183656,0.005018820577164366,0.14416813850402832,0.06824588030576706,0.0,0.01737712323665619,0.013023407198488712,2.5802592077826514,0.15909570455551147,0.21285155415534973,0.499645084142685,1.032490372657776,2.5752477645874023,3.6498968601226807,64.65353046478327,0.1666666716337204,0.01496031042188406,,,0.5078176259994507,4.31221316432584e-08,2.147158539855809e-08,199.25,2.25,1.5,4.536478519439697,0.9291117191314696,-1.1549131870269775,0.6201130151748657,1.4825999736785889,1.2105377912521362,4.25,3.304038047790528,1.7575281858444214,1.181550145149231,1.75,0.957427144050598,0.0,0.0,0.03990902379155159,0.024569658562541008,4,1,0,6,0.16666666652777776,4,797,0,4,0,49.016967059639256,,4.25,3.304038047790528,1.3732099533081057,0.9588476419448853,1.022314341788092,0.0517285019159317,0.5202018618583679,0.2709106206893921,0.1812511384487152,1.6915448904037476,1.1134551763534546,2.5752475261688232,2.961369752883911,0.9058432418825824,0.19093041121959686,0.018034370616078373,0.16286258399486542,0.04955098032951355,237,9.206750869750977,1.8920767307281492,0.004219409078359604,0.00454655010253191,26812.720703125,32443.7421875,0.1666666716337204,0.12187447398900984,0.219999834895134,0.04435644298791885,0.20503981411457065,0.04927471652626991,236,59.0,0.2961104140526976,18.153846740722656,15.609004974365234,47.66666793823242,51.86842346191406,0.1741054356098175,0.031816259026527405,0.19445762038230896,0.030511489138007164,8.228329658508299,2.31581711769104,0.09565877169370653,0.09312982112169266,0.028031876310706142,0.03664223477244377,0.25,0.18422885239124295,0.19695451855659485,0.015129895880818369
1049,0.1368943601846695,0.15383414924144745,2.778513193130493,0.8265616297721863,0.025377229080932786,,,0.0,0.01675344444811344,0.024325225502252582,0.5353247216329435,0.3509770929813385,0.24394434690475464,469154.4375,8762158.0,106280600.0,646390464.0,10.728251425623954,0.5,0.5344524383544922,,,25643.681640625,0.82318514585495,2.2042691707611084,39.405405405405396,360.89306640625,1933.796142578125,3.2639391422271733,0.8294082283973694,104.57527923583984,150.62109375,116.1476821899414,590.4111938476562,41034.6484375,230294.90625,583.4639282226562,3203.122802734375,83.70851135253906,409.2779235839844,0.21675677597522736,0.4790560901165009,0.049898598343133926,0.036710724234580994,37,1,0,2,0.2432432432414171,0,1458,0,37,34,54.68319176065706,,41034.4296875,230294.953125,1837.8292236328125,10284.0361328125,,6.437016487121582,5.1672019958496085,0.03634396195411682,0.08652236312627792,142.83245849609375,733.31591796875,106280592.0,644186496.0,,0.8779215812683105,0.002549341879785061,0.8422862887382507,0.03875768929719925,97,10.010309219360352,4.258557319641113,0.010309278033673763,0.05350228771567345,188541.890625,547920.4375,0.5,0.09476687014102936,0.9067075848579408,0.015357271768152712,0.8737883567810059,0.02897680923342705,96,2.5945945945945947,0.06584362139917696,5.052631378173828,2.655678987503052,2.78125,1.6010959148406982,0.8196032643318176,0.026337446644902233,0.8779215812683105,0.002549341879785061,9.067357063293457,4.41713285446167,0.05355430394411087,0.08562420308589935,0.05164989829063416,0.07397864013910294,0.027027027681469917,0.0509011335670948,0.8779215812683105,0.002549341879785061
